customer_id,first_name,last_name,email_address,phone_number,age,salary,join_date,country,status,score,account_balance,latitude,longitude,user_agent,_invalid_email_address,_is_outlier
C00123,Rrokc,Iydspnk,rrokc.iydspnk@hotmail.com,+1-555-2335,76,202527,2020-10-16,USA,pending,11,7946.99,55.184285,-34.810914,mUyOiiKnOpYkFwMHTWSW Browser/1.0,False,False
C00124,Fwpmi,Tosprmx,fwpmi.tosprmx@yahoo.com,+1-555-3132,38,140889,2024-06-28,France,Inactive,4,25304.97,38.601428,-51.553765,dgsfDqQAMjJjYUnddgpn Browser/1.0,False,False
C00125,Iqgjd,Uxjyexh,iqgjd.uxjyexh@outlook.com,+1-555-4908,23,141325,2024-10-22,France,Active,70,18369.99,84.078816,-158.044708,aTHRKLGDpduqCMYrTCTo Browser/1.0,False,False
C00126,Znpih,Ojeuqil,not-an-email,+1-555-9466,72,115338,2021-10-26,Germany,ACTIVE,45,32140.93,30.129106,171.633735,yPEGLzAnTwWCRhXoXJPx Browser/1.0,True,False
C00127,Ljwya,Imrufev,ljwya.imrufev@outlook.com,+1-555-1904,32,131744,2024-05-21,Germany,TRUE,96,35239.25,38.895329,18.269695,aZATHqQbrylfJDxyjOEg Browser/1.0,False,False
C00128,Elhoe,Cprmjgd,elhoe.cprmjgd@yahoo.com,+1-555-6012,21,220775,2020-08-18,CANADA,ACTIVE,89,37093.22,19.491757,179.965331,apbZJMoxgbBSfIVHEOjQ Browser/1.0,False,False
C00129,Jzmfl,Opedcbd,jzmfl.opedcbd@hotmail.com,+1-555-7830,22,100925,2023-05-22,Germany,inactive,48,42431.85,88.294857,119.220667,UqHCAVtYeeYhwwSGNsin Browser/1.0,False,False
C00130,Uqscc,Cpxpbmb,uqscc.cpxpbmb@hotmail.com,+1-555-4428,28,113380,2022-07-20,USA,active,70,6084.07,-18.967837,-74.50819200535214,qFRdhZpkEaoboyggrjCO Browser/1.0,False,False
C00131,Nfgab,Wjyfwwz,nfgab.wjyfwwz@yahoo.com,+1-555-7249,59,216149,2023-11-02,uk,TRUE,37,31311.89,63.434929,139.419882,TejlQrZcmygCaKSHZIQF Browser/1.0,False,False
C00132,Ffahi,Aoxrrpa,ffahi.aoxrrpa@yahoo.com,+1-555-3425,85,239064,2023-07-18,CANADA,active,58,25013.96,21.99502,102.270841,utCpxWpCMeQbidfHJeRp Browser/1.0,False,False
C00133,Bvkzc,Nevvlfv,bvkzc.nevvlfv@yahoo.com,+1-555-5537,79,81042,2021-08-20,uk,False,15,33896.49,67.554102,62.65057,WkerpHnyMkmUswvKboMZ Browser/1.0,False,False
C00134,Bemsx,Cgdydtf,bemsx.cgdydtf@outlook.com,+1-555-2483,64,72706,2024-12-11,France,Inactive,26,32172.71,85.94008,179.048052,PbTfVWafOyVfjmbUOpGL Browser/1.0,False,False
C00135,Nbkog,Slwsgvw,nbkog.slwsgvw@hotmail.com,+1-555-2266,50,208787,2022-05-01,Germany,TRUE,13,2902.48,-62.554084,-159.083105,ctkbdlUPLDYAzCYqBVUi Browser/1.0,False,False
C00136,Mwmdm,Qnsctku,mwmdm.qnsctku@outlook.com,+1-555-4781,85,186094,2024-12-20,Germany,False,99,7762.38,-24.625504,151.393298,weTkRMFPphvPSJFjRLqq Browser/1.0,False,False
C00137,Ymimo,Syxbpyk,ymimo.syxbpyk@gmail.com,+1-555-6062,31,279656,2021-02-22,Australia,False,45,24578.9,2.1173,128.678546,ZkMDmPgLYMGGAWXSvTEC Browser/1.0,False,False
C00138,Ipvfa,Crnweci,ipvfa.crnweci@gmail.com,+1-555-7256,48,154365,2022-04-08,CANADA,TRUE,6,16164.16,62.528684,-148.663729,MvwIQbpGzPddxiqmRZcI Browser/1.0,False,False
C00139,Jnuwd,Ulexsud,jnuwd.ulexsud@hotmail.com,+1-555-6279,38,231578,2023-09-09,Canada,active,16,29186.78,77.914498,-164.642289,tHbayjpmKIfFqJJmXfwl Browser/1.0,False,False
C00140,Kvajr,Vpgcdld,kvajr.vpgcdld@gmail.com,+1-555-8817,70,85054,2024-10-21,USA,TRUE,52,20581.12,-7.04715,-35.304202,nfIUDNGMvKkvzOOoHCYE Browser/1.0,False,False
C00141,Fzfti,Czlyazq,fzfti.czlyazq@gmail.com,+1-555-9079,85,52706,2021-09-24,France,Active,96,14886.67,-6.028859,33.179667,ITPcHmcliQKyEEeFCemv Browser/1.0,False,False
C00142,Pkoco,Tobclck,missing@,+1-555-8447,31,183908,2022-09-03,USA,pending,26,3417.37,-67.012765,-41.660431,bPVqCVCbeWRdNFMQXlIi Browser/1.0,True,False
C00143,Oolcs,Icytges,oolcs.icytges@hotmail.com,+1-555-7324,43,138303,2023-04-03,France,ACTIVE,97,28734.25,-38.364772,170.067727,oQQVQrKUIdkKivYPaRaB Browser/1.0,False,False
C00144,Aaigg,Lcdklyk,aaigg.lcdklyk@yahoo.com,+1-555-7450,43,180228,2020-06-09,France,inactive,48,11824.76,-55.344779,149.737381,HgEiJuGVUNGRJSDhwNkC Browser/1.0,False,False
C00145,Zimoy,Mypntow,zimoy.mypntow@outlook.com,+1-555-5406,63,58039,2023-12-27,France,TRUE,3,7623.42,-22.251842,113.134218,QLAXefKYpfSVVRbBVdPm Browser/1.0,False,False
C00146,Rrdbc,Yjxsvdp,rrdbc.yjxsvdp@hotmail.com,+1-555-5806,42,68713,2021-10-26,France,Inactive,58,5171.81,-56.617782,-117.787609,GpPhzfqUNMfNNdQrMXQl Browser/1.0,False,False
C00147,Chioc,Pnfttqc,chioc.pnfttqc@outlook.com,+1-555-1084,73,233058,2022-12-01,France,inactive,17,31090.8,58.438899,-88.331599,mJRMqqAvEiYYBtJiKOuc Browser/1.0,False,False
C00148,Rijqr,Mrvyzbp,rijqr.mrvyzbp@gmail.com,+1-555-3358,48,245136,2020-04-16,Germany,Active,64,32803.43,-85.030945,-60.155394,OesipXlXkjHkuowOhjdm Browser/1.0,False,False
C00149,Xhaiw,Mpnjnby,xhaiw.mpnjnby@hotmail.com,+1-555-6172,50,88505,2020-06-08,CANADA,pending,47,28495.74,-9.870613,48.064761,fzeZoRvaBdLTWIfrjFvV Browser/1.0,False,False
C00150,Upfuj,Eksewjd,upfuj.eksewjd@outlook.com,+1-555-9083,22,196020,2020-03-02,Australia,False,75,33410.85,86.129238,45.971174,CAuiAqAMhHZZhgPtrexp Browser/1.0,False,False
C00151,Pcwon,Mcegahf,pcwon.mcegahf@yahoo.com,+1-555-5659,63,39124,2021-02-27,Germany,TRUE,5,42514.17,58.131365,67.012949,IhTRQAtEuLZbkZseEdfb Browser/1.0,False,False
C00152,Wlwjc,Neqehud,wlwjc.neqehud@gmail.com,+1-555-4017,40,166283,2021-12-04,CANADA,Active,41,29430.73,19.345713,36.622829,IXBUPxHlztLpBNAmtuAx Browser/1.0,False,False
C00153,Oslpv,Xywyjqg,oslpv.xywyjqg@hotmail.com,+1-555-5316,66,130749,2020-03-07,USA,ACTIVE,60,27067.97,-3.86686,3.73519,ahWJcdcgiKcKwnESkTgj Browser/1.0,False,False
C00154,Ihxep,Phpfdzg,ihxep.phpfdzg@outlook.com,+1-555-4962,76,75038,2021-08-09,Canada,ACTIVE,71,36538.8,71.800423,-43.75843609784725,FUzOCozbpEUsNpEIjMjP Browser/1.0,False,False
C00155,Yetws,Byljqgi,yetws.byljqgi@gmail.com,+1-555-7674,45,114647,2023-02-02,Germany,pending,66,33534.29,-17.820211,-30.04272,OWiPlRDLdXeOTZIsbBKL Browser/1.0,False,False
C00156,Wfheg,Dmqosgd,wfheg.dmqosgd@hotmail.com,+1-555-3090,35,219911,2021-06-13,USA,pending,55,47735.7,-22.676259426161984,-16.387488,TzARCftSAZkmbdeRzqAY Browser/1.0,False,False
C00157,Vxjci,Vnhfcao,@domain.com,+1-555-9677,84,260809,2021-07-25,UK,TRUE,61,4916.91,-59.919056,-105.065508,ebbVpbuIoCaYcIyTdqIe Browser/1.0,True,False
C00158,Ikybi,Hugnjqi,ikybi.hugnjqi@gmail.com,+1-555-6190,46,51182,2023-06-26,Germany,Inactive,3,27140.26,1.9306763033969778,126.559843,hkaygyhwRdFmTvpQVZkl Browser/1.0,False,False
C00159,Qvdtz,Iwklkbj,qvdtz.iwklkbj@yahoo.com,+1-555-5326,85,65938,2023-10-27,Canada,TRUE,70,39867.85,56.834939,118.39149,FUEMfdOkwkcHpShgZJKn Browser/1.0,False,False
C00160,Ayjof,Hdamyui,ayjof.hdamyui@yahoo.com,+1-555-3087,30,291870,2023-05-09,Canada,inactive,100,25304.97,67.923753,89.149121,DfPQtKWsYoremoRxFggu Browser/1.0,False,False
C00161,Tbthr,Ftuabsy,tbthr.ftuabsy@gmail.com,+1-555-1545,67,165298,2022-10-07,Australia,pending,74,7723.54,-36.444924,-71.341116,ukanmPVhEMhwEVMbfGpn Browser/1.0,False,False
C00162,Kwdko,Naevoke,kwdko.naevoke@yahoo.com,+1-555-3697,34,47412,2021-04-08,USA,inactive,87,8403.35,-9.377370854482736,72.591238,cGTIAgjksUcwbFalDxUm Browser/1.0,False,False
C00163,Cxrrp,Qcckgot,cxrrp.qcckgot@yahoo.com,+1-555-7884,24,243099,2022-09-18,Germany,ACTIVE,96,26354.65,-40.012386,47.962106,FAMMuDKcoDiPcwgplBVC Browser/1.0,False,False
C00164,Shgnu,Dnjkgfc,missing@,+1-555-4155,25,55333,2022-07-03,Canada,False,52,9876.9,75.12088,1.132264,ftVTVwrSScolFUDcOssR Browser/1.0,True,False
C00165,Zmwfg,Zznukfl,zmwfg.zznukfl@outlook.com,+1-555-6968,49,218013,2020-08-07,France,active,48,5573.78,11.75038934374697,144.053931,cXBfJDGGUJtfwPgmSfZe Browser/1.0,False,False
C00166,Oqhrw,Rpelkwf,oqhrw.rpelkwf@yahoo.com,+1-555-6130,53,30956,2024-01-11,USA,ACTIVE,63,43805.59,-25.669297,-138.261833,NRIVNVbNqWCQFRZwMVaF Browser/1.0,False,False
C00167,Fqwgq,Mpesxbx,fqwgq.mpesxbx@yahoo.com,+1-555-9439,59,140799,2022-04-18,uk,active,50,25304.97,6.115145,-132.993698,WVfvqWITXDpmiJTCVsdx Browser/1.0,False,False
C00168,Ohcuq,Thtwuks,ohcuq.thtwuks@gmail.com,+1-555-1330,28,164613,2020-12-06,USA,Inactive,67,1810.88,89.604251,178.801011,bycDQrcODwlrhMxXinFu Browser/1.0,False,False
C00169,Mbqil,Btooxiu,mbqil.btooxiu@outlook.com,+1-555-9877,81,55045,2022-04-09,Germany,pending,28,35913.54,-40.10336,70.300271,fSnSNJXGAKKYtnoTMAIo Browser/1.0,False,False
C00170,Lzlsf,Pjpgwtm,lzlsf.pjpgwtm@gmail.com,+1-555-8019,38,287118,2021-09-27,France,pending,96,26034.82,4.111539,147.552511,uUnZjXdtWBctCkGcsYDx Browser/1.0,False,False
C00171,Xsmos,Btiaqay,xsmos.btiaqay@hotmail.com,+1-555-9868,36,220276,2024-01-04,France,inactive,25,41234.82,-54.698828,78.873982,EIGkUWOjMZzSVEpSIJyH Browser/1.0,False,False
C00172,Msttx,Nkyvxky,msttx.nkyvxky@outlook.com,+1-555-8670,53,283203,2024-11-26,Germany,ACTIVE,20,24391.8,-78.915884,105.434976,rFDyELmmjtdXOWlfHQwU Browser/1.0,False,False
C00173,Gqrjc,Hbgsvsi,gqrjc.hbgsvsi@yahoo.com,+1-555-6560,32,81415,2022-07-18,USA,TRUE,84,5907.71,2.908839,-99.494491,xrEOSGkgawRIIjwuqOoB Browser/1.0,False,False
C00174,Lbxxc,Fcirdxk,lbxxc.fcirdxk@outlook.com,+1-555-2335,76,207943,2023-11-10,Australia,Active,10,42516.25,-40.644953,-49.973923,BJNwJkvKGhxzDzCIpAPc Browser/1.0,False,False
C00175,Hildt,Klqrzlx,hildt.klqrzlx@gmail.com,+1-555-8259,21,241499,2022-01-16,France,False,75,49335.03,10.44763578373298,-165.517728,HKbHnnElEnEkTzzTIaUG Browser/1.0,False,False
C00176,Rejky,Podqlhi,rejky.podqlhi@yahoo.com,+1-555-5143,59,175253,2021-01-14,France,TRUE,80,45041.36,-83.022229,-56.659165,iXdCPgWNeaJvXyyEsPrz Browser/1.0,False,False
C00177,Exaqv,Lqwdppg,exaqv.lqwdppg@gmail.com,+1-555-1091,71,223816,2022-01-10,Germany,Active,63,4075.19,-37.103486,-37.785128,CRABkwKvxjzJeUDRbDGA Browser/1.0,False,False
C00178,Gergd,Qxbatav,gergd.qxbatav@gmail.com,+1-555-5121,26,192057,2020-10-07,France,ACTIVE,52,25304.97,-57.625172,-49.023809,lYoJAZJokYklbGIVSVko Browser/1.0,False,False
C00179,Xuccf,Qjzvmns,xuccf.qjzvmns@outlook.com,+1-555-7011,26,108976,2023-11-08,Germany,False,64,35980.22,-79.992139,-79.012435,ZWvLGDKOjfsHbYONFGra Browser/1.0,False,False
C00180,Zfjtl,Ovonnod,zfjtl.ovonnod@hotmail.com,+1-555-8760,21,75765,2022-03-07,Australia,TRUE,83,36197.03,57.715048,-34.971454,CbeheOPZLZWRZBBKSQVJ Browser/1.0,False,False
C00181,Dxcvo,Hkrsqqf,dxcvo.hkrsqqf@yahoo.com,+1-555-5179,50,201555,2023-06-12,Germany,False,56,46196.63,-14.519745,-28.215972720689436,eeTVxXRrzDMprLxhzorq Browser/1.0,False,False
C00182,Enlml,Olmhuqt,@domain.com,+1-555-3024,40,72803,2020-06-28,USA,Inactive,80,-164.12,-45.428546,-0.7609284597486353,QdqTMzzKOXURjjCsVMkS Browser/1.0,True,False
C00183,Omszr,Duvrpog,omszr.duvrpog@gmail.com,+1-555-6988,18,36229,2022-03-19,USA,ACTIVE,30,30864.51,-44.00959,108.514749,QssDwHXBOyiqfVBnllKc Browser/1.0,False,False
C00184,Kwizu,Jvzqucs,missing@,+1-555-5860,27,71160,2023-03-20,Germany,active,12,35996.91,66.466697,-172.763788,gmSreRXpPticTmlnWWLt Browser/1.0,True,False
C00185,Bmjjw,Oteirba,bmjjw.oteirba@gmail.com,+1-555-7493,53,154820,2021-12-17,CANADA,active,64,47523.54,28.041641,164.875901,ZbTHfymcPSalIIWPvIyL Browser/1.0,False,False
C00186,Xkaeu,Dsjvidp,xkaeu.dsjvidp@gmail.com,+1-555-2381,80,256719,2020-08-11,uk,Inactive,35,18856.85,-66.391244,-104.385481,xxlIpxjKRHVWAnCBjKfk Browser/1.0,False,False
C00187,Ibmgv,Oycktcz,ibmgv.oycktcz@yahoo.com,+1-555-4167,31,177153,2023-02-03,CANADA,pending,22,23565.66,-6.772079625834118,-15.705276,cGTIAgjksUcwbFalDxUm Browser/1.0,False,False
C00188,Wiecn,Yvgatsw,wiecn.yvgatsw@hotmail.com,+1-555-2803,51,85360,2023-08-08,Germany,ACTIVE,48,28967.9,21.264381,35.268268,hbcscRFPNRiNgzWiTYmu Browser/1.0,False,False
C00189,Nocqu,Dyayjgn,nocqu.dyayjgn@hotmail.com,+1-555-5369,78,234172,2024-07-15,Germany,pending,25,4205.84,22.210489,2.862504,XtknySKLftBYkhxCtkio Browser/1.0,False,False
C00190,Vuovd,Kzzqmzc,vuovd.kzzqmzc@hotmail.com,+1-555-3382,35,185653,2022-12-01,Australia,TRUE,44,30682.3,40.766107,68.87042734813348,jfNqbfknfVNItYlEPFjC Browser/1.0,False,False
C00191,Aaext,Ojxdnkf,aaext.ojxdnkf@yahoo.com,+1-555-9276,43,297761,2021-08-14,uk,Active,82,43051.28,54.824621,150.63465,tTaqmvgmjbLFkwEiHfXw Browser/1.0,False,False
C00192,Zzhzi,Prdvtkx,zzhzi.prdvtkx@gmail.com,+1-555-9875,33,104399,2020-08-22,CANADA,inactive,54,3448.3,-68.538145,-112.487032,bPVqCVCbeWRdNFMQXlIi Browser/1.0,False,False
C00193,Rypge,Oqrjxww,rypge.oqrjxww@outlook.com,+1-555-4993,44,73749,2020-06-08,UK,active,52,4167.5,-32.463548,-0.154592,JPwUGEVAfJDdFLpomTjL Browser/1.0,False,False
C00194,Siidf,Rkdmcrf,siidf.rkdmcrf@gmail.com,+1-555-8118,70,222474,2021-02-11,uk,False,75,33103.45,-47.440689,171.62688,RxQaugHhfSfSsspZvxhA Browser/1.0,False,False
C00195,Wvpjv,Rbfpsdy,wvpjv.rbfpsdy@yahoo.com,+1-555-7297,33,49386,2024-08-10,USA,active,92,12543.81,52.396731,-72.7915419851484,gGNjmZHPjBOrMEAcjHxF Browser/1.0,False,False
C00196,Gxcts,Khjpgfg,gxcts.khjpgfg@yahoo.com,+1-555-3084,64,101710,2021-03-21,France,active,84,1825.73,-79.656861,-142.233615,WNXPpSxnxnytRpmzeDcl Browser/1.0,False,False
C00197,Vwwcb,Pzimpbk,vwwcb.pzimpbk@hotmail.com,+1-555-5462,72,184634,2021-09-17,uk,Active,16,32769.47,7.241555,78.693465,omOZgjMdLsOWuqsBaYkI Browser/1.0,False,False
C00198,Bghsv,Hokqqpn,bghsv.hokqqpn@hotmail.com,+1-555-2316,38,242189,2022-02-18,France,TRUE,86,19779.41,45.497195,-140.965394,wodIKggkNXIiXwmMojZA Browser/1.0,False,False
C00199,Nbtjr,Urswnez,nbtjr.urswnez@outlook.com,+1-555-4751,32,62719,2022-04-23,France,ACTIVE,0,10955.79,49.1151333099875,-68.493782,YqXyNkNkbXVsOQnASwGZ Browser/1.0,False,False
C00200,Jypyk,Xdpvahp,jypyk.xdpvahp@hotmail.com,+1-555-7657,49,263258,2024-11-26,USA,Inactive,20,32085.92,-40.17052,7.326605,ZSpMfpRcNUqRpyTLmCyi Browser/1.0,False,False
C00201,Kegfv,Tmcjayy,kegfv.tmcjayy@gmail.com,+1-555-9272,54,116023,2023-08-20,Australia,False,46,5651.51,79.901997,-53.4714935628446,ZkMDmPgLYMGGAWXSvTEC Browser/1.0,False,False
C00001,Rsnoe,Phynvqd,rsnoe.phynvqd@yahoo.com,+1-555-8315,20,224742,2024-07-27,Canada,ACTIVE,91,33968.6,51.41512,-51.821053,SefQRPtTYjScTAEbqGiZ Browser/1.0,False,False
C00203,Fhdhm,Cghdlia,fhdhm.cghdlia@yahoo.com,+1-555-9786,44,87278,2021-02-07,CANADA,False,58,40825.47,-66.365742,-30.966413,bPMGmxpDzJChqBSooruz Browser/1.0,False,False
C00204,Seadv,Hazugfc,seadv.hazugfc@outlook.com,+1-555-9953,57,89116,2020-01-01,Canada,active,11,6602.61,-26.842198,-160.141767,cxrcjlYlMWhfZfLkAFvk Browser/1.0,False,False
C00205,Agtux,Kptmflj,agtux.kptmflj@outlook.com,+1-555-1210,60,245973,2023-06-12,Australia,ACTIVE,47,25304.97,58.494669,-80.192463,kafFDVIXLOVfgvWMbvZC Browser/1.0,False,False
C00206,Upxqc,Lndticv,upxqc.lndticv@hotmail.com,+1-555-8170,70,26170,2023-02-22,UK,False,22,23748.64,23.032387,121.292335,fAejdXASHEjWOBUnArFJ Browser/1.0,False,False
C00207,Spufr,Sevkjgp,spufr.sevkjgp@hotmail.com,+1-555-5257,36,227200,2022-04-05,USA,TRUE,30,19883.44,-5.338273,-42.983392,ZYPZYfNoTKPzQDUzkUCz Browser/1.0,False,False
C00208,Wvzwo,Nqxqxac,wvzwo.nqxqxac@outlook.com,+1-555-3143,22,185124,2022-03-02,Germany,Active,1,23801.07,11.40724,134.345456,ItZUshuazWGNQvpjQsHV Browser/1.0,False,False
C00209,Totfd,Ivnyxag,totfd.ivnyxag@gmail.com,+1-555-3966,79,233052,2022-12-09,USA,Active,52,26531.36,-28.548741,-28.687806,ahUSTgSmuJePonVlqAVW Browser/1.0,False,False
C00210,Aysdg,Wrvtaat,aysdg.wrvtaat@yahoo.com,+1-555-1675,47,50861,2022-03-25,Germany,ACTIVE,30,32508.07,-70.213327,58.059011,NvdwsUrEjEkxMXQYpvRu Browser/1.0,False,False
C00211,Odmzs,Klqssbe,odmzs.klqssbe@gmail.com,+1-555-1064,74,111311,2021-06-24,Germany,Inactive,80,42688.22,33.611462,65.03099,AiJXRQEiLkYVtsDeFaBx Browser/1.0,False,False
C00212,Efqpz,Jddjckv,efqpz.jddjckv@yahoo.com,+1-555-8660,84,215992,2023-01-28,UK,TRUE,100,43964.83,-22.397196,-67.20160664515447,ZnvVSKwlZFbyJRmxfsyA Browser/1.0,False,False
C00213,Mcmsk,Kqeygon,mcmsk.kqeygon@outlook.com,+1-555-7397,77,25697,2024-05-25,CANADA,False,16,22790.8,54.69835,-59.68601,kOomhXYMJSlEKFYwnPXH Browser/1.0,False,False
C00214,Netlf,Jinsdet,netlf.jinsdet@hotmail.com,+1-555-7747,85,84696,2022-12-11,UK,ACTIVE,16,1566.66,-19.547251,46.86101,bhUMBkPdkAbdEntDZcSi Browser/1.0,False,False
C00215,Sfidp,Ounyhpk,sfidp.ounyhpk@gmail.com,+1-555-3895,68,29445,2021-07-25,Germany,False,70,9470.45,-19.020033,70.02355,YWtzaSRkSalDgkIpofhA Browser/1.0,False,False
C00216,Nuqbv,Svwifar,nuqbv.svwifar@outlook.com,+1-555-5198,71,234677,2021-10-08,CANADA,ACTIVE,52,34912.3,46.417512626377686,-172.45164,OMapkCQddVJXIUhFdImb Browser/1.0,False,False
C00001,Owpvi,Ytwwtdj,owpvi.ytwwtdj@gmail.com,+1-555-2258,21,248713,2022-03-28,UK,Inactive,8,14797.24,37.953612,-129.071889,SGnMaOVamubSTYhUxfap Browser/1.0,False,False
C00218,Lvqja,Ihmyxgf,lvqja.ihmyxgf@yahoo.com,+1-555-2015,59,47901,2020-01-22,France,False,9,11206.06,69.058905,-65.774471,vQqGywAORHFWZJWGgGmx Browser/1.0,False,False
C00219,Cbcak,Nbozvoh,cbcak.nbozvoh@hotmail.com,+1-555-2181,35,293127,2020-09-09,CANADA,Inactive,23,33340.39,-37.242244,-2.817483,VWttXVmapjyuEDXzLZuk Browser/1.0,False,False
C00220,Fziii,Kwnaavj,fziii.kwnaavj@outlook.com,+1-555-2919,66,180611,2021-07-08,USA,ACTIVE,81,46261.74,-7.433067,-78.359449,YmvciBVtcWWBUFFnarpw Browser/1.0,False,False
C00221,Yeeax,Kawllmc,not-an-email,+1-555-4309,39,84150,2022-09-22,France,False,87,37598.53,-89.517687,20.54282140060589,UYJJgAToVcGowKrpDgvJ Browser/1.0,True,False
C00222,Hglir,Cfbdhni,hglir.cfbdhni@hotmail.com,+1-555-4891,43,233052,2023-10-14,France,TRUE,78,28166.23,-67.588061,6.773029133611836,TYKrsPulXgAbdezvLOAC Browser/1.0,False,False
C00223,Oprva,Mjwimun,oprva.mjwimun@yahoo.com,+1-555-6799,65,177996,2023-09-17,Germany,TRUE,85,2270.12,-43.390311,59.150993,DbEsYDFCNCEbtdILKVUG Browser/1.0,False,False
C00224,Torug,Nkboxvx,torug.nkboxvx@yahoo.com,+1-555-5859,34,162525,2022-08-02,USA,TRUE,9,26021.05,38.421423,-106.832531,dYTFQNWBGbQbDUfRXejG Browser/1.0,False,False
C00225,Qmonv,Bcgplok,qmonv.bcgplok@hotmail.com,+1-555-6190,35,105344,2024-03-21,USA,active,71,16389.94,-60.487629,46.113532,YTXQxKINGsolWWLdmxhl Browser/1.0,False,False
C00226,Hneev,Aufihnt,hneev.aufihnt@gmail.com,+1-555-6610,81,147172,2021-11-17,France,active,69,28931.89,-20.71194193071303,-3.474035,oemmYpKYvkuuebbRyyKp Browser/1.0,False,False
C00227,Ldmdy,Mlbmhmr,ldmdy.mlbmhmr@outlook.com,+1-555-4370,54,191361,2024-07-19,UK,pending,55,9242.27,-5.703518,-25.664405,cxrcjlYlMWhfZfLkAFvk Browser/1.0,False,False
C00228,Dcdbd,Qwetlkc,dcdbd.qwetlkc@gmail.com,+1-555-7795,75,127810,2024-06-22,Australia,TRUE,30,14453.32,-46.057465,119.283791,gLWeDHgqJvhdXSoHIctM Browser/1.0,False,False
C00229,Tlmfj,Ckhlbzy,tlmfj.ckhlbzy@hotmail.com,+1-555-9479,999,278463,2023-03-24,uk,TRUE,12,41267.42,-48.41561216599129,40.130951,DAYBGfGYGnldKGdECsPk Browser/1.0,False,True
C00230,Gdyvn,Nagrmsq,gdyvn.nagrmsq@outlook.com,+1-555-9175,66,234798,2023-03-19,UK,pending,75,38812.18,-34.318573,-9.575509939961556,ffezwjyJItLYlWEXNmxP Browser/1.0,False,False
C00231,Puurp,Ipgfkxs,puurp.ipgfkxs@yahoo.com,+1-555-3163,31,285782,2023-10-02,Australia,inactive,69,14433.48,-26.610761,-34.594348,HNvqFNafKCiWxQNqmCQK Browser/1.0,False,False
C00232,Oytub,Oglihzm,oytub.oglihzm@gmail.com,+1-555-9676,74,161169,2021-03-16,France,Inactive,31,25304.97,-7.308315,117.293324,IMVgchAjLNiMLAYpWUZp Browser/1.0,False,False
C00233,Epkto,Pnmiupi,epkto.pnmiupi@hotmail.com,+1-555-5351,50,155191,2023-11-26,CANADA,TRUE,61,40603.06,71.772731,62.765732,GvoDJoXBxHGzpojeCSVP Browser/1.0,False,False
C00234,Tvjuu,Wisjzaj,missing@,+1-555-4633,52,53285,2024-09-27,USA,Active,57,27123.16,11.337528,145.681006,XqqdhwgHwaRdqIIBoHkO Browser/1.0,True,False
C00235,Haxna,Zajzcik,haxna.zajzcik@hotmail.com,+1-555-8122,56,145976,2023-08-27,Germany,TRUE,73,34408.2,15.355841312945193,35.463373,OMeHptKZcTWwgVOoHNiA Browser/1.0,False,False
C00236,Slabs,Czzrlnv,slabs.czzrlnv@hotmail.com,+1-555-5522,48,242707,2023-07-03,uk,TRUE,36,44738.81,-5.373947,-28.325211,krHUcaZnqglIhyDPZlhy Browser/1.0,False,False
C00237,Udfoe,Okhufgi,udfoe.okhufgi@outlook.com,+1-555-4030,67,201053,2022-01-07,USA,pending,52,25399.15,32.855391,171.51608,RMjSKFUgHGKccEiGzBWV Browser/1.0,False,False
C00238,Enoll,Wluzlol,enoll.wluzlol@yahoo.com,+1-555-1532,75,254785,2022-10-28,Canada,ACTIVE,3,25661.96,-87.876862,-154.603996,YmvciBVtcWWBUFFnarpw Browser/1.0,False,False
C00239,Teqie,Kqhyemx,teqie.kqhyemx@gmail.com,+1-555-6073,54,266609,2021-07-15,CANADA,TRUE,3,7106.89,18.704227,-8.919018,nSuSHNqVdCvZJkQQVonN Browser/1.0,False,False
C00240,Aobyk,Tnvvphj,aobyk.tnvvphj@yahoo.com,+1-555-5349,61,182277,2023-06-15,Canada,active,16,41454.67,-35.382838,-126.777644,hhJTYTvPxYRzrMCLkYca Browser/1.0,False,False
C00241,Oqrqx,Xrpplle,oqrqx.xrpplle@yahoo.com,+1-555-8149,40,167382,2020-11-26,USA,pending,36,31574.11,-34.59252,-143.066363,ddMvyMGcbIBISijefbQY Browser/1.0,False,False
C00242,Vfmel,Lbhkqwv,vfmel.lbhkqwv@yahoo.com,+1-555-4468,19,226680,2024-04-14,UK,Active,63,38095.26,-62.036505,-15.773673,aaKbrvsKNgcwWLxoxryR Browser/1.0,False,False
C00243,Myuhl,Icrdktz,myuhl.icrdktz@hotmail.com,+1-555-4230,78,36914,2024-01-18,Germany,Inactive,38,23376.71,-66.442235,107.900373,QmyJYJTIhfwXHfduWxet Browser/1.0,False,False
C00244,Dusll,Axofzog,dusll.axofzog@yahoo.com,+1-555-4396,42,93547,2024-12-22,Germany,False,35,5113.29,80.296508,78.695081,misJjDhQhwCNNxiwUSWe Browser/1.0,False,False
C00245,Kwcww,Naoivid,kwcww.naoivid@outlook.com,+1-555-8062,48,125284,2024-01-14,Germany,pending,0,19370.37,9.925508,-116.131054,QhBskZZZPpcbQdjGUewI Browser/1.0,False,False
C00246,Wcjlv,Nsejbis,wcjlv.nsejbis@hotmail.com,+1-555-2159,20,272536,2021-02-04,UK,False,48,13096.78,-62.231088,-135.546488,wMZBuupJaeVfIcfkcChL Browser/1.0,False,False
